Ewe/V	<I>/mA	time/s	cycle number	
-1,5481032E-001	6,876434907098911E-003	2,122079946391750E+001	2,000000000000000E+000
-1,5311864E-001	8,038811957248981E-003	2,125479946305859E+001	2,000000000000000E+000
-1,5142411E-001	9,289560777688208E-003	2,128879946219968E+001	2,000000000000000E+000
-1,5021287E-001	1,012476521178285E-002	2,131269946159591E+001	2,000000000000000E+000
-1,4984007E-001	1,038532640086487E-002	2,132059946139634E+001	3,000000000000000E+000
-1,4892839E-001	1,110301966218688E-002	2,133859946094162E+001	3,000000000000000E+000
-1,4721243E-001	1,223738051885451E-002	2,137259946008271E+001	3,000000000000000E+000
-1,4551657E-001	1,339290403166167E-002	2,140659945922380E+001	3,000000000000000E+000
-1,4380448E-001	1,453993226368772E-002	2,144059945836489E+001	3,000000000000000E+000
-1,4210191E-001	1,565700659148211E-002	2,147459945750597E+001	3,000000000000000E+000
-1,4038993E-001	1,668556113781972E-002	2,150859945664706E+001	3,000000000000000E+000
-1,3871580E-001	1,791678816789516E-002	2,154259945578815E+001	3,000000000000000E+000
-1,3700511E-001	1,913922221319797E-002	2,157659945492924E+001	3,000000000000000E+000
-1,3531294E-001	2,015093766931392E-002	2,161059945407033E+001	3,000000000000000E+000
-1,3359427E-001	2,124327636011003E-002	2,164459945321141E+001	3,000000000000000E+000
-1,3189580E-001	2,234023369692301E-002	2,167859945235250E+001	3,000000000000000E+000
-1,3018966E-001	2,346595152994266E-002	2,171259945149359E+001	3,000000000000000E+000
-1,2850729E-001	2,456335538590801E-002	2,174659945063468E+001	3,000000000000000E+000
-1,2679709E-001	2,566254771227272E-002	2,178059944977576E+001	3,000000000000000E+000
-1,2511437E-001	2,680182642052396E-002	2,181459944891685E+001	3,000000000000000E+000
-1,2342687E-001	2,795884135321114E-002	2,184859944805794E+001	3,000000000000000E+000
-1,2171774E-001	2,898590592303663E-002	2,188259944719903E+001	3,000000000000000E+000
-1,2003060E-001	3,003785836881456E-002	2,191659944634011E+001	3,000000000000000E+000
-1,1833961E-001	3,115105671167845E-002	2,195059944548120E+001	3,000000000000000E+000
-1,1663672E-001	3,221925098296208E-002	2,198459944462229E+001	3,000000000000000E+000
-1,1493405E-001	3,335465521740880E-002	2,201859944376338E+001	3,000000000000000E+000
-1,1323382E-001	3,442072019587428E-002	2,205249944290699E+001	3,000000000000000E+000
-1,1152189E-001	3,574513255443899E-002	2,208639944205061E+001	3,000000000000000E+000
-1,0982496E-001	3,677368509852388E-002	2,212039944119169E+001	3,000000000000000E+000
-1,0813387E-001	3,786066087923262E-002	2,215439944033278E+001	3,000000000000000E+000
-1,0641089E-001	3,899621409072995E-002	2,218839943947387E+001	3,000000000000000E+000
-1,0470130E-001	4,004518606416241E-002	2,222239943861496E+001	3,000000000000000E+000
-1,0301690E-001	4,116270647136863E-002	2,225639943775604E+001	3,000000000000000E+000
-1,0132603E-001	4,232687394687695E-002	2,229039943689713E+001	3,000000000000000E+000
-1,0015763E-001	4,316891093039887E-002	2,231339943631610E+001	3,000000000000000E+000
-9,9803321E-002	4,553563892841339E-002	2,231899943617464E+001	3,000000000000000E+000
-1,0072397E-001	2,884656862897828E-002	2,233699943571992E+001	3,000000000000000E+000
-1,0243081E-001	1,727733095458472E-002	2,237099943486101E+001	3,000000000000000E+000
-1,0412980E-001	1,040156915951233E-002	2,240499943400209E+001	3,000000000000000E+000
-1,0581419E-001	5,141064144936543E-003	2,243899943314318E+001	3,000000000000000E+000
-1,0752331E-001	8,733487125951456E-004	2,247299943228427E+001	3,000000000000000E+000
-1,0922334E-001	-2,813028405228111E-003	2,250699943142536E+001	3,000000000000000E+000
-1,1092255E-001	-5,900483357436287E-003	2,254099943056644E+001	3,000000000000000E+000
-1,1261473E-001	-8,810426550966977E-003	2,257489942971006E+001	3,000000000000000E+000
-1,1432385E-001	-1,137900927142251E-002	2,260879942885367E+001	3,000000000000000E+000
-1,1602842E-001	-1,369094938172561E-002	2,264279942799476E+001	3,000000000000000E+000
-1,1772954E-001	-1,575610892268731E-002	2,267679942713585E+001	3,000000000000000E+000
-1,1943652E-001	-1,774586180545148E-002	2,271079942627694E+001	3,000000000000000E+000
-1,2111804E-001	-1,953532803872804E-002	2,274479942541802E+001	3,000000000000000E+000
-1,2280662E-001	-2,117666623689711E-002	2,277879942455911E+001	3,000000000000000E+000
-1,2452388E-001	-2,280161089493044E-002	2,281279942370020E+001	3,000000000000000E+000
-1,2621294E-001	-2,428036354376660E-002	2,284679942284129E+001	3,000000000000000E+000
-1,2789232E-001	-2,569533597397816E-002	2,288079942198237E+001	3,000000000000000E+000
-1,2959343E-001	-2,712297418293005E-002	2,291479942112346E+001	3,000000000000000E+000
-1,3130747E-001	-2,843690715872066E-002	2,294879942026455E+001	3,000000000000000E+000
-1,3299569E-001	-2,960077424359020E-002	2,298279941940564E+001	3,000000000000000E+000
-1,3469991E-001	-3,081158583972843E-002	2,301679941854673E+001	3,000000000000000E+000
-1,3639995E-001	-3,191286679611946E-002	2,305079941768781E+001	3,000000000000000E+000
-1,3810967E-001	-3,305259266016913E-002	2,308479941682890E+001	3,000000000000000E+000
-1,3980602E-001	-3,400753143796448E-002	2,311879941596999E+001	3,000000000000000E+000
